A,B,CW,DQ,DR,DR51,DR52,DR53,TOTfreq
A2,B40,CW15,DQ4,DR8,NULL,NULL,DR53,0.000130432
A2,B40,CW15,DQ7,DR4,NULL,NULL,DR53,0.000270897
A2,B40,CW2,DQ2,DR7,NULL,NULL,DR53,0.000190631
A2,B40,CW2,DQ4,DR8,NULL,NULL,DR53,0.000230764
A2,B40,CW2,DQ5,DR10,NULL,NULL,NULL,8.02657e-05
A2,B40,CW2,DQ5,DR16,DR51,NULL,NULL,0.000150498
A2,B40,CW2,DQ6,DR13,NULL,DR52,NULL,0.000742458
A2,B40,CW2,DQ6,DR15,DR51,NULL,NULL,0.000120399
A2,B40,CW2,DQ7,DR11,NULL,DR52,NULL,0.000862856
A2,B40,CW2,DQ7,DR4,NULL,NULL,DR53,7.02325e-05
A2,B40,CW2,DQ9,DR7,NULL,NULL,DR53,0.000220731
A2,B40,CW3,DQ4,DR8,NULL,NULL,DR53,6.01993e-05
A2,B40,CW5,DQ5,DR1,NULL,NULL,NULL,0.000110365
A2,B40,CW5,DQ8,DR4,NULL,NULL,DR53,2.00664e-05
A2,B40,CW7,DQ7,DR11,NULL,DR52,NULL,6.01993e-05
A2,B40,CW7,DQ8,DR4,NULL,NULL,DR53,0.000110365
A2,B40,CW9,DQ2,DR7,NULL,NULL,DR53,6.01993e-05
A2,B41,CW16,DQ6,DR15,DR51,NULL,NULL,6.01993e-05
A2,B41,CW17,DQ2,DR17,NULL,DR52,NULL,0.000110365
A2,B41,CW17,DQ2,DR4,NULL,NULL,DR53,0.00025083
A2,B41,CW17,DQ2,DR7,NULL,NULL,DR53,0.000521727
A2,B41,CW17,DQ4,DR4,NULL,NULL,DR53,0.000180598
A2,B41,CW17,DQ5,DR10,NULL,NULL,NULL,6.01993e-05
A2,B41,CW17,DQ5,DR16,DR51,NULL,NULL,6.01993e-05
A2,B41,CW17,DQ7,DR11,NULL,DR52,NULL,6.01993e-05
A2,B41,CW17,DQ7,DR13,NULL,DR52,NULL,0.000471561
A2,B41,CW17,DQ9,DR7,NULL,NULL,DR53,7.02325e-05
A2,B41,CW4,DQ7,DR13,NULL,DR52,NULL,6.01993e-05
A2,B41,CW6,DQ2,DR7,NULL,NULL,DR53,6.01993e-05
A2,B41,CW7,DQ2,DR4,NULL,NULL,DR53,6.01993e-05
A2,B41,CW7,DQ2,DR7,NULL,NULL,DR53,0.000190631
A2,B41,CW7,DQ7,DR13,NULL,DR52,NULL,0.000190631
A2,B44,CW12,DQ6,DR13,NULL,DR52,NULL,6.01993e-05
A2,B44,CW12,DQ7,DR4,NULL,NULL,DR53,6.01993e-05
A2,B44,CW14,DQ2,DR7,NULL,NULL,DR53,6.01993e-05
A2,B44,CW14,DQ5,DR16,DR51,NULL,NULL,6.01993e-05
A2,B44,CW14,DQ8,DR4,NULL,NULL,DR53,6.01993e-05
A2,B44,CW16,DQ2,DR7,NULL,NULL,DR53,0.003953085
A2,B44,CW16,DQ4,DR8,NULL,NULL,DR53,6.01993e-05
A2,B44,CW16,DQ5,DR10,NULL,NULL,NULL,6.01993e-05
A2,B44,CW16,DQ5,DR14,NULL,DR52,NULL,6.01993e-05
A2,B44,CW16,DQ7,DR4,NULL,NULL,DR53,6.01993e-05
A2,B44,CW16,DQ7,DR7,NULL,NULL,DR53,0.000130432
A2,B44,CW16,DQ8,DR4,NULL,NULL,DR53,6.01993e-05
A2,B44,CW16,DQ9,DR7,NULL,NULL,DR53,0.000130432
A2,B44,CW2,DQ2,DR7,NULL,NULL,DR53,6.01993e-05
A2,B44,CW2,DQ5,DR1,NULL,NULL,NULL,0.000190631
A2,B44,CW2,DQ5,DR16,DR51,NULL,NULL,0.000571893
A2,B44,CW2,DQ6,DR13,NULL,DR52,NULL,6.01993e-05
A2,B44,CW2,DQ9,DR9,NULL,NULL,DR53,6.01993e-05
A2,B44,CW4,DQ2,DR17,NULL,DR52,NULL,0.00031103
A2,B44,CW4,DQ2,DR7,NULL,NULL,DR53,0.001354483
A2,B44,CW4,DQ5,DR1,NULL,NULL,NULL,8.02657e-05
A2,B44,CW4,DQ5,DR10,NULL,NULL,NULL,6.01993e-05
A2,B44,CW4,DQ6,DR13,NULL,DR52,NULL,8.02657e-05
A2,B44,CW4,DQ7,DR12,NULL,DR52,NULL,6.01993e-05
A2,B44,CW5,DQ2,DR17,NULL,DR52,NULL,0.000943122
A2,B44,CW5,DQ2,DR7,NULL,NULL,DR53,0.000943122
A2,B44,CW5,DQ2,DR9,NULL,NULL,DR53,6.01993e-05
A2,B44,CW5,DQ4,DR8,NULL,NULL,DR53,0.001364517
A2,B44,CW5,DQ5,DR1,NULL,NULL,NULL,0.004575144
A2,B44,CW5,DQ5,DR10,NULL,NULL,NULL,0.000170565
A2,B44,CW5,DQ5,DR103,NULL,NULL,NULL,0.000160531
A2,B44,CW5,DQ5,DR11,NULL,DR52,NULL,6.01993e-05
A2,B44,CW5,DQ5,DR14,NULL,DR52,NULL,0.000973221
A2,B44,CW5,DQ5,DR16,DR51,NULL,NULL,0.000351162
A2,B44,CW5,DQ6,DR13,NULL,DR52,NULL,0.005859395
A2,B44,CW5,DQ6,DR15,DR51,NULL,NULL,0.005738996
A2,B44,CW5,DQ7,DR103,NULL,NULL,NULL,6.01993e-05
A2,B44,CW5,DQ7,DR11,NULL,DR52,NULL,0.003240727
A2,B44,CW5,DQ7,DR12,NULL,DR52,NULL,0.001926376
A2,B44,CW5,DQ7,DR13,NULL,DR52,NULL,0.000200664
A2,B44,CW5,DQ7,DR4,NULL,NULL,DR53,0.02469173
A2,B44,CW5,DQ8,DR11,NULL,DR52,NULL,6.01993e-05
A2,B44,CW5,DQ8,DR4,NULL,NULL,DR53,0.003290893
A2,B44,CW5,DQ9,DR7,NULL,NULL,DR53,0.000190631
A2,B44,CW5,DQ9,DR9,NULL,NULL,DR53,0.000541793
A2,B44,CW7,DQ2,DR7,NULL,NULL,DR53,0.00025083
A2,B44,CW7,DQ5,DR1,NULL,NULL,NULL,0.000511694
A2,B44,CW7,DQ5,DR16,DR51,NULL,NULL,0.000270897
A2,B44,CW7,DQ6,DR13,NULL,DR52,NULL,0.000130432
A2,B44,CW7,DQ6,DR15,DR51,NULL,NULL,0.000190631
A2,B44,CW7,DQ7,DR11,NULL,DR52,NULL,0.00137455
A2,B44,CW7,DQ7,DR4,NULL,NULL,DR53,0.000130432
A2,B44,CW7,DQ8,DR11,NULL,DR52,NULL,6.01993e-05
A2,B44,CW7,DQ8,DR4,NULL,NULL,DR53,6.01993e-05
A2,B45,CW16,DQ7,DR12,NULL,DR52,NULL,6.01993e-05
A2,B45,CW5,DQ2,DR7,NULL,NULL,DR53,6.01993e-05
A2,B45,CW6,DQ2,DR7,NULL,NULL,DR53,9.02989e-05
A2,B45,CW6,DQ7,DR4,NULL,NULL,DR53,0.000321063
A2,B45,CW6,DQ9,DR9,NULL,NULL,DR53,3.00996e-05
A2,B47,CW6,DQ6,DR13,NULL,DR52,NULL,4.01328e-05
A2,B47,CW7,DQ2,DR7,NULL,NULL,DR53,6.01993e-05
A2,B48,CW8,DQ7,DR11,NULL,DR52,NULL,0.00025083
A2,B48,CW8,DQ7,DR4,NULL,NULL,DR53,0.000190631
A2,B49,CW10,DQ4,DR8,NULL,NULL,DR53,6.01993e-05
A2,B49,CW12,DQ7,DR11,NULL,DR52,NULL,0.000160531
A2,B49,CW5,DQ7,DR13,NULL,DR52,NULL,6.01993e-05
A2,B49,CW7,DQ2,DR7,NULL,NULL,DR53,6.01993e-05
A2,B49,CW7,DQ5,DR1,NULL,NULL,NULL,0.00025083
A2,B49,CW7,DQ6,DR13,NULL,DR52,NULL,0.000662192
A2,B49,CW7,DQ6,DR15,DR51,NULL,NULL,0.000270897
A2,B49,CW7,DQ7,DR11,NULL,DR52,NULL,0.000652159
A2,B49,CW7,DQ7,DR4,NULL,NULL,DR53,0.000120399
A2,B49,CW7,DQ8,DR4,NULL,NULL,DR53,0.001003321
A2,B49,CW7,DQ9,DR9,NULL,NULL,DR53,6.01993e-05
A2,B50,CW12,DQ6,DR13,NULL,DR52,NULL,6.01993e-05
A2,B50,CW2,DQ5,DR14,NULL,DR52,NULL,6.01993e-05
A2,B50,CW6,DQ2,DR17,NULL,DR52,NULL,0.00056186
A2,B50,CW6,DQ2,DR7,NULL,NULL,DR53,0.003551756
A2,B50,CW6,DQ4,DR8,NULL,NULL,DR53,7.02325e-05
A2,B50,CW6,DQ6,DR13,NULL,DR52,NULL,0.000240797
A2,B50,CW6,DQ6,DR15,DR51,NULL,NULL,0.000270897
A2,B50,CW6,DQ7,DR11,NULL,DR52,NULL,0.00031103
A2,B50,CW6,DQ7,DR14,NULL,DR52,NULL,6.01993e-05
A2,B50,CW6,DQ7,DR4,NULL,NULL,DR53,0.000120399
A2,B50,CW6,DQ9,DR7,NULL,NULL,DR53,6.01993e-05
A2,B51,CW1,DQ2,DR17,NULL,DR52,NULL,0.000120399
A2,B51,CW1,DQ4,DR8,NULL,NULL,DR53,0.000160531
A2,B51,CW1,DQ5,DR1,NULL,NULL,NULL,0.000521727
A2,B51,CW1,DQ6,DR13,NULL,DR52,NULL,0.000200664
A2,B51,CW1,DQ7,DR11,NULL,DR52,NULL,0.000491627
A2,B51,CW1,DQ7,DR4,NULL,NULL,DR53,0.000100332
A2,B51,CW1,DQ8,DR4,NULL,NULL,DR53,0.000150498
A2,B51,CW10,DQ5,DR1,NULL,NULL,NULL,6.01993e-05
A2,B51,CW12,DQ2,DR7,NULL,NULL,DR53,6.01993e-05
A2,B51,CW14,DQ2,DR17,NULL,DR52,NULL,0.000110365
A2,B51,CW14,DQ2,DR7,NULL,NULL,DR53,0.000341129
A2,B51,CW14,DQ4,DR8,NULL,NULL,DR53,0.001284251
A2,B51,CW14,DQ5,DR1,NULL,NULL,NULL,0.000481594
A2,B51,CW14,DQ5,DR10,NULL,NULL,NULL,0.000150498
A2,B51,CW14,DQ5,DR14,NULL,DR52,NULL,0.000100332
A2,B51,CW14,DQ5,DR16,DR51,NULL,NULL,0.00025083
A2,B51,CW14,DQ6,DR13,NULL,DR52,NULL,0.00112372
A2,B51,CW14,DQ7,DR11,NULL,DR52,NULL,0.001434749
A2,B51,CW14,DQ7,DR4,NULL,NULL,DR53,0.000140465
A2,B51,CW14,DQ7,DR8,NULL,NULL,DR53,0.000341129
A2,B51,CW14,DQ8,DR4,NULL,NULL,DR53,0.000521727
A2,B51,CW14,DQ9,DR7,NULL,NULL,DR53,0.000150498
A2,B51,CW14,DQ9,DR9,NULL,NULL,DR53,0.000130432
A2,B51,CW15,DQ2,DR17,NULL,DR52,NULL,4.01328e-05
A2,B51,CW15,DQ2,DR7,NULL,NULL,DR53,0.000411362
A2,B51,CW15,DQ5,DR1,NULL,NULL,NULL,0.000361196
A2,B51,CW15,DQ5,DR103,NULL,NULL,NULL,6.01993e-05
A2,B51,CW15,DQ5,DR16,DR51,NULL,NULL,6.01993e-05
A2,B51,CW15,DQ6,DR13,NULL,DR52,NULL,1.00332e-05
A2,B51,CW15,DQ6,DR15,DR51,NULL,NULL,0.001003321
A2,B51,CW15,DQ7,DR11,NULL,DR52,NULL,0.000882923
A2,B51,CW15,DQ7,DR12,NULL,DR52,NULL,9.02989e-05
A2,B51,CW15,DQ7,DR4,NULL,NULL,DR53,0.000200664
A2,B51,CW15,DQ8,DR4,NULL,NULL,DR53,0.00112372
A2,B51,CW15,DQ9,DR7,NULL,NULL,DR53,0.000371229
A2,B51,CW15,DQ9,DR9,NULL,NULL,DR53,0.000682258
A2,B51,CW16,DQ2,DR17,NULL,DR52,NULL,2.00664e-05
A2,B51,CW16,DQ2,DR7,NULL,NULL,DR53,0.000130432
A2,B51,CW16,DQ6,DR13,NULL,DR52,NULL,0.000170565
A2,B51,CW16,DQ6,DR15,DR51,NULL,NULL,7.02325e-05
A2,B51,CW16,DQ7,DR11,NULL,DR52,NULL,0.000190631
A2,B51,CW16,DQ7,DR4,NULL,NULL,DR53,6.01993e-05
A2,B51,CW16,DQ9,DR7,NULL,NULL,DR53,6.01993e-05
A2,B51,CW16,DQ9,DR9,NULL,NULL,DR53,0.000130432
A2,B51,CW2,DQ2,DR17,NULL,DR52,NULL,6.01993e-05
A2,B51,CW2,DQ2,DR7,NULL,NULL,DR53,7.02325e-05
A2,B51,CW2,DQ5,DR1,NULL,NULL,NULL,6.01993e-05
A2,B51,CW2,DQ5,DR14,NULL,DR52,NULL,6.01993e-05
A2,B51,CW2,DQ6,DR13,NULL,DR52,NULL,0.000421395
A2,B51,CW2,DQ6,DR15,DR51,NULL,NULL,0.00031103
A2,B51,CW2,DQ7,DR11,NULL,DR52,NULL,0.001635413
A2,B51,CW2,DQ7,DR4,NULL,NULL,DR53,0.00025083
A2,B51,CW2,DQ8,DR4,NULL,NULL,DR53,6.01993e-05
A2,B51,CW2,DQ9,DR9,NULL,NULL,DR53,6.01993e-05
A2,B51,CW4,DQ2,DR17,NULL,DR52,NULL,6.01993e-05
A2,B51,CW4,DQ5,DR1404,NULL,NULL,NULL,0.000130432
A2,B51,CW4,DQ6,DR13,NULL,DR52,NULL,0.000190631
A2,B51,CW4,DQ6,DR15,DR51,NULL,NULL,6.01993e-05
A2,B51,CW4,DQ7,DR11,NULL,DR52,NULL,6.01993e-05
A2,B51,CW4,DQ7,DR4,NULL,NULL,DR53,6.01993e-05
A2,B51,CW5,DQ5,DR14,NULL,DR52,NULL,6.01993e-05
A2,B51,CW5,DQ6,DR13,NULL,DR52,NULL,0.000130432
A2,B51,CW5,DQ7,DR4,NULL,NULL,DR53,6.01993e-05
A2,B51,CW5,DQ8,DR4,NULL,NULL,DR53,6.01993e-05
A2,B51,CW7,DQ5,DR1,NULL,NULL,NULL,6.01993e-05
A2,B51,CW7,DQ6,DR13,NULL,DR52,NULL,0.000511694
A2,B51,CW7,DQ7,DR11,NULL,DR52,NULL,0.000170565
A2,B51,CW7,DQ8,DR4,NULL,NULL,DR53,6.01993e-05
A2,B51,CW9,DQ4,DR8,NULL,NULL,DR53,6.01993e-05
A2,B52,CW12,DQ5,DR103,NULL,NULL,NULL,6.01993e-05
A2,B52,CW12,DQ6,DR15,DR51,NULL,NULL,0.001775878
A2,B52,CW4,DQ6,DR15,DR51,NULL,NULL,6.01993e-05
A2,B53,CW16,DQ9,DR7,NULL,NULL,DR53,6.01993e-05
A2,B53,CW4,DQ5,DR1,NULL,NULL,NULL,7.02325e-05
A2,B53,CW4,DQ6,DR13,NULL,DR52,NULL,0.000110365
A2,B55,CW1,DQ6,DR13,NULL,DR52,NULL,7.02325e-05
A2,B55,CW1,DQ7,DR11,NULL,DR52,NULL,6.01993e-05
A2,B55,CW10,DQ8,DR4,NULL,NULL,DR53,6.01993e-05
A2,B55,CW9,DQ2,DR17,NULL,DR52,NULL,0.000150498
A2,B55,CW9,DQ2,DR7,NULL,NULL,DR53,0.000160531
A2,B55,CW9,DQ5,DR1,NULL,NULL,NULL,6.01993e-05
A2,B55,CW9,DQ5,DR103,NULL,NULL,NULL,6.01993e-05
A2,B55,CW9,DQ5,DR14,NULL,DR52,NULL,0.000852823
A2,B55,CW9,DQ5,DR16,DR51,NULL,NULL,0.000170565
A2,B55,CW9,DQ6,DR13,NULL,DR52,NULL,0.000140465
A2,B55,CW9,DQ7,DR11,NULL,DR52,NULL,0.000260864
A2,B55,CW9,DQ8,DR4,NULL,NULL,DR53,0.000260864
A2,B56,CW1,DQ2,DR17,NULL,DR52,NULL,0.000100332
A2,B56,CW1,DQ2,DR7,NULL,NULL,DR53,0.000120399
A2,B56,CW1,DQ4,DR8,NULL,NULL,DR53,0.000130432
A2,B56,CW1,DQ5,DR1,NULL,NULL,NULL,0.000882923
A2,B56,CW1,DQ6,DR13,NULL,DR52,NULL,0.000180598
A2,B56,CW1,DQ6,DR15,DR51,NULL,NULL,8.02657e-05
A2,B56,CW1,DQ7,DR11,NULL,DR52,NULL,7.02325e-05
A2,B56,CW1,DQ7,DR4,NULL,NULL,DR53,9.02989e-05
A2,B56,CW1,DQ8,DR4,NULL,NULL,DR53,0.000260864
A2,B57,CW4,DQ5,DR1,NULL,NULL,NULL,6.01993e-05
A2,B57,CW4,DQ5,DR10,NULL,NULL,NULL,2.00664e-05
A2,B57,CW4,DQ9,DR7,NULL,NULL,DR53,2.00664e-05
A2,B57,CW6,DQ2,DR17,NULL,DR52,NULL,0.000230764
A2,B57,CW6,DQ2,DR7,NULL,NULL,DR53,0.000120399
A2,B57,CW6,DQ4,DR8,NULL,NULL,DR53,0.000210697
A2,B57,CW6,DQ5,DR1,NULL,NULL,NULL,0.000200664
A2,B57,CW6,DQ5,DR16,DR51,NULL,NULL,0.000110365
A2,B57,CW6,DQ6,DR13,NULL,DR52,NULL,0.000381262
A2,B57,CW6,DQ6,DR15,DR51,NULL,NULL,0.000732424
A2,B57,CW6,DQ7,DR11,NULL,DR52,NULL,0.00025083
A2,B57,CW6,DQ7,DR12,NULL,DR52,NULL,6.01993e-05
A2,B57,CW6,DQ7,DR13,NULL,DR52,NULL,0.000220731
A2,B57,CW6,DQ7,DR4,NULL,NULL,DR53,0.000120399
A2,B57,CW6,DQ7,DR7,NULL,NULL,DR53,6.01993e-05
A2,B57,CW6,DQ8,DR4,NULL,NULL,DR53,7.02325e-05
A2,B57,CW6,DQ9,DR7,NULL,NULL,DR53,0.008457996
A2,B57,CW7,DQ6,DR15,DR51,NULL,NULL,6.01993e-05
A2,B57,CW7,DQ9,DR7,NULL,NULL,DR53,7.02325e-05
A2,B58,CW10,DQ2,DR17,NULL,DR52,NULL,6.01993e-05
A2,B58,CW10,DQ6,DR13,NULL,DR52,NULL,0.00031103
A2,B58,CW7,DQ2,DR17,NULL,DR52,NULL,6.01993e-05
A2,B58,CW7,DQ2,DR7,NULL,NULL,DR53,6.01993e-05
A2,B58,CW7,DQ4,DR8,NULL,NULL,DR53,0.000200664
A2,B58,CW7,DQ5,DR16,DR51,NULL,NULL,6.01993e-05
A2,B58,CW7,DQ6,DR13,NULL,DR52,NULL,0.000642125
A2,B58,CW7,DQ6,DR15,DR51,NULL,NULL,6.01993e-05
A2,B58,CW7,DQ7,DR11,NULL,DR52,NULL,0.000130432
A2,B58,CW7,DQ7,DR13,NULL,DR52,NULL,0.000120399
A2,B58,CW7,DQ7,DR17,NULL,DR52,NULL,6.01993e-05
A2,B58,CW7,DQ8,DR4,NULL,NULL,DR53,0.000120399
A2,B62,CW9,DQ8,DR4,NULL,NULL,DR53,7.02325e-05
A2,B63,CW14,DQ2,DR7,NULL,NULL,DR53,6.01993e-05
A2,B63,CW14,DQ5,DR1,NULL,NULL,NULL,6.01993e-05
A2,B63,CW14,DQ7,DR13,NULL,DR52,NULL,6.01993e-05
A2,B63,CW7,DQ5,DR1,NULL,NULL,NULL,6.01993e-05
A2,B63,CW7,DQ5,DR13,NULL,DR52,NULL,9.02989e-05
A2,B63,CW7,DQ6,DR13,NULL,DR52,NULL,0.000431428
A2,B63,CW7,DQ6,DR15,DR51,NULL,NULL,6.01993e-05
A2,B63,CW7,DQ8,DR4,NULL,NULL,DR53,6.01993e-05
A2,B64,CW8,DQ2,DR17,NULL,DR52,NULL,6.01993e-05
A2,B64,CW8,DQ2,DR7,NULL,NULL,DR53,0.001986576
A2,B64,CW8,DQ5,DR1,NULL,NULL,NULL,7.02325e-05
A2,B64,CW8,DQ9,DR7,NULL,NULL,DR53,4.01328e-05
A2,B65,CW15,DQ5,DR1,NULL,NULL,NULL,2.00664e-05
A2,B65,CW15,DQ5,DR14,NULL,DR52,NULL,2.00664e-05
A2,B65,CW8,DQ2,DR17,NULL,DR52,NULL,0.000130432
A2,B65,CW8,DQ2,DR7,NULL,NULL,DR53,0.000240797
A2,B65,CW8,DQ5,DR1,NULL,NULL,NULL,0.002197273
A2,B65,CW8,DQ6,DR13,NULL,DR52,NULL,0.000722391
A2,B65,CW8,DQ7,DR12,NULL,DR52,NULL,6.01993e-05
A2,B67,CW12,DQ5,DR1,NULL,NULL,NULL,6.01993e-05
A2,B7,CW12,DQ5,DR14,NULL,DR52,NULL,6.01993e-05
A2,B7,CW12,DQ7,DR12,NULL,DR52,NULL,6.01993e-05
A2,B7,CW12,DQ8,DR4,NULL,NULL,DR53,6.01993e-05
A2,B7,CW15,DQ5,DR14,NULL,DR52,NULL,6.01993e-05
A2,B7,CW15,DQ8,DR4,NULL,NULL,DR53,0.000100332
A2,B7,CW2,DQ6,DR15,DR51,NULL,NULL,0.000130432
A2,B7,CW5,DQ5,DR1,NULL,NULL,NULL,0.000130432
A2,B7,CW7,DQ2,DR17,NULL,DR52,NULL,0.001163852
A2,B7,CW7,DQ2,DR7,NULL,NULL,DR53,0.001976542
A2,B7,CW7,DQ4,DR8,NULL,NULL,DR53,0.001133753
A2,B7,CW7,DQ5,DR1,NULL,NULL,NULL,0.00243807
A2,B7,CW7,DQ5,DR103,NULL,NULL,NULL,0.000411362
A2,B7,CW7,DQ5,DR14,NULL,DR52,NULL,0.001294284
A2,B7,CW7,DQ5,DR16,DR51,NULL,NULL,0.000200664
A2,B7,CW7,DQ6,DR13,NULL,DR52,NULL,0.002297605
A2,B7,CW7,DQ6,DR15,DR51,NULL,NULL,0.023758641
A2,B7,CW7,DQ7,DR11,NULL,DR52,NULL,0.00053176
A2,B7,CW7,DQ7,DR12,NULL,DR52,NULL,0.000461528
A2,B7,CW7,DQ7,DR13,NULL,DR52,NULL,7.02325e-05
A2,B7,CW7,DQ7,DR4,NULL,NULL,DR53,0.000722391
A2,B7,CW7,DQ8,DR4,NULL,NULL,DR53,0.002739066
A2,B7,CW7,DQ9,DR7,NULL,NULL,DR53,0.000401328
A2,B7,CW7,DQ9,DR9,NULL,NULL,DR53,0.000551827
A2,B71,CW7,DQ2,DR17,NULL,DR52,NULL,6.01993e-05
A2,B71,CW7,DQ6,DR13,NULL,DR52,NULL,0.00028093
A2,B71,CW7,DQ8,DR4,NULL,NULL,DR53,0.000120399
A2,B76,CW9,DQ7,DR11,NULL,DR52,NULL,6.01993e-05
A2,B8,CW7,DQ2,DR17,NULL,DR52,NULL,0.010013144
A2,B8,CW7,DQ4,DR8,NULL,NULL,DR53,0.000190631
A2,B8,CW7,DQ5,DR1,NULL,NULL,NULL,0.000100332
A2,B8,CW7,DQ6,DR15,DR51,NULL,NULL,0.000391295
A2,B8,CW7,DQ7,DR4,NULL,NULL,DR53,0.000180598
A2,B8,CW7,DQ8,DR4,NULL,NULL,DR53,0.000120399
A2,B8,CW7,DQ9,DR7,NULL,NULL,DR53,0.000160531
A23,B15,CW10,DQ8,DR4,NULL,NULL,DR53,6.01993e-05
A23,B15,CW2,DQ2,DR7,NULL,NULL,DR53,6.01993e-05
A23,B15,CW4,DQ7,DR11,NULL,DR52,NULL,6.01993e-05
A23,B15,CW9,DQ4,DR8,NULL,NULL,DR53,6.01993e-05
A23,B15,CW9,DQ7,DR4,NULL,NULL,DR53,6.01993e-05
A23,B18,CW12,DQ8,DR4,NULL,NULL,DR53,6.01993e-05
A23,B18,CW7,DQ7,DR11,NULL,DR52,NULL,7.02325e-05
A23,B27,CW1,DQ5,DR14,NULL,DR52,NULL,6.01993e-05
A23,B27,CW5,DQ7,DR11,NULL,DR52,NULL,6.01993e-05
A23,B35,CW12,DQ4,DR4,NULL,NULL,DR53,6.01993e-05
A23,B35,CW12,DQ8,DR4,NULL,NULL,DR53,6.01993e-05
A23,B35,CW4,DQ5,DR10,NULL,NULL,NULL,6.01993e-05
A23,B35,CW4,DQ5,DR14,NULL,DR52,NULL,6.01993e-05
A23,B35,CW4,DQ6,DR1,NULL,NULL,NULL,6.01993e-05
A23,B35,CW4,DQ6,DR13,NULL,DR52,NULL,0.000120399
A23,B35,CW4,DQ7,DR11,NULL,DR52,NULL,0.000120399
A23,B35,CW4,DQ8,DR4,NULL,NULL,DR53,5.0166e-05
A23,B38,CW12,DQ6,DR13,NULL,DR52,NULL,0.000120399
A23,B39,CW12,DQ5,DR16,DR51,NULL,NULL,6.01993e-05
A23,B39,CW12,DQ6,DR15,DR51,NULL,NULL,6.01993e-05
A23,B39,CW7,DQ6,DR13,NULL,DR52,NULL,6.01993e-05
A23,B40,CW10,DQ6,DR13,NULL,DR52,NULL,6.01993e-05
A23,B40,CW10,DQ7,DR11,NULL,DR52,NULL,6.01993e-05
A23,B40,CW2,DQ5,DR16,DR51,NULL,NULL,6.01993e-05
A23,B41,CW17,DQ2,DR7,NULL,NULL,DR53,6.01993e-05
A23,B41,CW17,DQ7,DR11,NULL,DR52,NULL,0.000321063
A23,B41,CW17,DQ7,DR13,NULL,DR52,NULL,6.01993e-05
A23,B41,CW7,DQ7,DR13,NULL,DR52,NULL,6.01993e-05
A23,B44,CW12,DQ4,DR8,NULL,NULL,DR53,6.01993e-05
A23,B44,CW16,DQ2,DR7,NULL,NULL,DR53,7.02325e-05
A23,B44,CW16,DQ7,DR4,NULL,NULL,DR53,6.01993e-05
A23,B44,CW2,DQ5,DR1,NULL,NULL,NULL,6.01993e-05
A23,B44,CW4,DQ2,DR17,NULL,DR52,NULL,9.02989e-05
A23,B44,CW4,DQ2,DR7,NULL,NULL,DR53,0.006912882
A23,B44,CW4,DQ4,DR8,NULL,NULL,DR53,0.000120399
A23,B44,CW4,DQ5,DR1,NULL,NULL,NULL,0.000100332
A23,B44,CW4,DQ5,DR10,NULL,NULL,NULL,5.0166e-05
A23,B44,CW4,DQ6,DR15,DR51,NULL,NULL,0.000130432
A23,B44,CW4,DQ7,DR11,NULL,DR52,NULL,0.00056186
A23,B44,CW4,DQ7,DR4,NULL,NULL,DR53,6.01993e-05
A23,B44,CW4,DQ8,DR4,NULL,NULL,DR53,0.000260864
A23,B44,CW5,DQ2,DR17,NULL,DR52,NULL,7.02325e-05
A23,B44,CW5,DQ6,DR15,DR51,NULL,NULL,4.01328e-05
A23,B44,CW5,DQ8,DR4,NULL,NULL,DR53,6.01993e-05
A23,B44,CW7,DQ7,DR11,NULL,DR52,NULL,6.01993e-05
A23,B45,CW16,DQ5,DR11,NULL,DR52,NULL,6.01993e-05
A23,B45,CW6,DQ2,DR7,NULL,NULL,DR53,6.01993e-05
A23,B49,CW7,DQ2,DR17,NULL,DR52,NULL,0.000200664
A23,B49,CW7,DQ2,DR7,NULL,NULL,DR53,0.000321063
A23,B49,CW7,DQ5,DR1,NULL,NULL,NULL,0.000270897
A23,B49,CW7,DQ6,DR15,DR51,NULL,NULL,0.000551827
A23,B49,CW7,DQ7,DR11,NULL,DR52,NULL,0.001966509
A23,B49,CW7,DQ7,DR12,NULL,DR52,NULL,6.01993e-05
A23,B49,CW7,DQ7,DR4,NULL,NULL,DR53,6.01993e-05
A23,B49,CW7,DQ8,DR4,NULL,NULL,DR53,0.00025083
A23,B50,CW4,DQ7,DR4,NULL,NULL,DR53,6.01993e-05
A23,B50,CW6,DQ2,DR17,NULL,DR52,NULL,0.00031103
A23,B50,CW6,DQ7,DR11,NULL,DR52,NULL,6.01993e-05
A23,B50,CW6,DQ7,DR12,NULL,DR52,NULL,6.01993e-05
A23,B52,CW12,DQ6,DR15,DR51,NULL,NULL,6.01993e-05
A23,B53,CW4,DQ6,DR13,NULL,DR52,NULL,6.01993e-05
A23,B53,CW4,DQ6,DR8,NULL,NULL,DR53,2.00664e-05
A23,B53,CW4,DQ7,DR11,NULL,DR52,NULL,2.00664e-05
A23,B55,CW9,DQ5,DR14,NULL,DR52,NULL,6.01993e-05
A23,B56,CW1,DQ5,DR1,NULL,NULL,NULL,7.02325e-05
A23,B57,CW7,DQ6,DR8,NULL,NULL,DR53,2.00664e-05
A23,B57,CW7,DQ7,DR11,NULL,DR52,NULL,2.00664e-05
A23,B58,CW10,DQ6,DR13,NULL,DR52,NULL,6.01993e-05
